"Data","Último","Abertura","Máxima","Mínima","Var%"
"29.07.2014","2,2305","2,2222","2,2325","2,2222","0,37%"
"28.07.2014","2,2222","2,2298","2,2355","2,2215","-0,31%"
"25.07.2014","2,2290","2,2231","2,2333","2,2185","0,28%"
"24.07.2014","2,2228","2,2191","2,2237","2,2128","0,21%"
"23.07.2014","2,2182","2,2123","2,2235","2,2117","0,23%"
"22.07.2014","2,2130","2,2210","2,2252","2,2062","-0,32%"
"21.07.2014","2,2200","2,2255","2,2313","2,2180","-0,25%"
"18.07.2014","2,2255","2,2590","2,2592","2,2240","-1,45%"
"17.07.2014","2,2582","2,2241","2,2610","2,2222","1,55%"
"16.07.2014","2,2238","2,2188","2,2285","2,2123","0,18%"
"15.07.2014","2,2199","2,2097","2,2268","2,2092","0,42%"
"14.07.2014","2,2107","2,2208","2,2224","2,2098","-0,45%"
"11.07.2014","2,2208","2,2195","2,2269","2,2178","0,07%"
"10.07.2014","2,2192","2,2090","2,2267","2,2090","0,31%"
"09.07.2014","2,2123","2,2123","2,2123","2,2123","0,00%"
"08.07.2014","2,2123","2,2252","2,2287","2,2075","-0,53%"
"07.07.2014","2,2240","2,2133","2,2263","2,2089","0,49%"
"04.07.2014","2,2132","2,2113","2,2168","2,2090","0,13%"
"03.07.2014","2,2103","2,2250","2,2454","2,2097","-0,67%"
"02.07.2014","2,2252","2,2022","2,2266","2,2008","1,06%"
"01.07.2014","2,2018","2,2148","2,2205","2,1990","-0,56%"
"30.06.2014","2,2143","2,1940","2,2149","2,1940","0,93%"
"27.06.2014","2,1940","2,1970","2,2075","2,1869","-0,13%"
"26.06.2014","2,1969","2,2081","2,2135","2,1925","-0,49%"
"25.06.2014","2,2078","2,2248","2,2249","2,1993","-0,78%"
"24.06.2014","2,2252","2,2185","2,2277","2,2140","0,32%"
"23.06.2014","2,2180","2,2298","2,2350","2,2158","-0,52%"
"20.06.2014","2,2295","2,2230","2,2430","2,2230","0,31%"
"19.06.2014","2,2225","2,2260","2,2260","2,2225","-0,25%"
"18.06.2014","2,2280","2,2627","2,2627","2,2270","-1,49%"
"17.06.2014","2,2618","2,2339","2,2637","2,2296","1,23%"
"16.06.2014","2,2343","2,2238","2,2389","2,2238","0,46%"
"13.06.2014","2,2241","2,2298","2,2412","2,2229","-0,26%"
"12.06.2014","2,2300","2,2332","2,2341","2,2295","-0,16%"
"11.06.2014","2,2335","2,2218","2,2370","2,2218","0,49%"
"10.06.2014","2,2225","2,2292","2,2353","2,2220","-0,23%"
"09.06.2014","2,2277","2,2452","2,2464","2,2228","-0,88%"
"06.06.2014","2,2475","2,2620","2,2621","2,2390","-0,63%"
"05.06.2014","2,2617","2,2777","2,2810","2,2581","-0,72%"
"04.06.2014","2,2781","2,2795","2,2916","2,2680","-0,11%"
"03.06.2014","2,2805","2,2780","2,2834","2,2565","0,16%"
"02.06.2014","2,2769","2,2409","2,2778","2,2409","1,61%"
"30.05.2014","2,2408","2,2245","2,2468","2,2219","0,70%"
"29.05.2014","2,2252","2,2317","2,2357","2,2161","-0,33%"
"28.05.2014","2,2325","2,2374","2,2474","2,2309","-0,24%"
"27.05.2014","2,2378","2,2246","2,2450","2,2222","0,63%"
"26.05.2014","2,2239","2,2218","2,2271","2,2163","0,02%"
"23.05.2014","2,2235","2,2155","2,2266","2,2119","0,37%"
"22.05.2014","2,2153","2,2069","2,2205","2,1998","0,35%"
"21.05.2014","2,2075","2,2145","2,2171","2,2055","-0,41%"
"20.05.2014","2,2165","2,2065","2,2212","2,2065","0,49%"
"19.05.2014","2,2058","2,2153","2,2173","2,2023","-0,40%"
"16.05.2014","2,2146","2,2189","2,2212","2,2069","-0,26%"
"15.05.2014","2,2203","2,2017","2,2279","2,2017","0,81%"
"14.05.2014","2,2025","2,2153","2,2207","2,2013","-0,57%"
"13.05.2014","2,2151","2,2149","2,2195","2,2043","0,03%"
"12.05.2014","2,2145","2,2182","2,2215","2,2090","0,08%"
"09.05.2014","2,2128","2,2170","2,2242","2,2095","-0,11%"
"08.05.2014","2,2153","2,2168","2,2203","2,2002","-0,06%"
"07.05.2014","2,2166","2,2291","2,2350","2,2140","-0,57%"
"06.05.2014","2,2292","2,2443","2,2444","2,2212","-0,62%"
"05.05.2014","2,2431","2,2296","2,2490","2,2199","1,04%"
"02.05.2014","2,2200","2,2316","2,2442","2,2128","-0,60%"
"01.05.2014","2,2335","2,2335","2,2340","2,2330","0,02%"
"30.04.2014","2,2330","2,2365","2,2590","2,2270","-0,13%"
"29.04.2014","2,2359","2,2222","2,2363","2,2054","0,55%"
"28.04.2014","2,2237","2,2426","2,2460","2,2203","-0,93%"
"25.04.2014","2,2445","2,2135","2,2474","2,2118","1,39%"
"24.04.2014","2,2138","2,2219","2,2290","2,2121","-0,33%"
"23.04.2014","2,2212","2,2384","2,2490","2,2208","-0,75%"
"22.04.2014","2,2380","2,2355","2,2505","2,2345","0,04%"
"21.04.2014","2,2370","2,2370","2,2370","2,2370","-0,01%"
"18.04.2014","2,2372","2,2372","2,2414","2,2342","-0,02%"
"17.04.2014","2,2376","2,2435","2,2557","2,2324","-0,27%"
"16.04.2014","2,2436","2,2329","2,2462","2,2238","0,48%"
"15.04.2014","2,2329","2,2140","2,2405","2,2120","0,85%"
"14.04.2014","2,2140","2,2180","2,2231","2,2063","-0,20%"
"11.04.2014","2,2184","2,2077","2,2243","2,1976","0,53%"
"10.04.2014","2,2067","2,1863","2,2073","2,1816","0,97%"
"09.04.2014","2,1856","2,2012","2,2195","2,1856","-0,71%"
"08.04.2014","2,2012","2,2188","2,2191","2,1927","-0,80%"
"07.04.2014","2,2189","2,2366","2,2490","2,2119","-0,76%"
"04.04.2014","2,2360","2,2792","2,2792","2,2348","-1,90%"
"03.04.2014","2,2793","2,2681","2,2889","2,2681","0,45%"
"02.04.2014","2,2691","2,2615","2,2769","2,2595","0,37%"
"01.04.2014","2,2607","2,2721","2,2760","2,2519","-0,50%"
"31.03.2014","2,2721","2,2636","2,2756","2,2491","0,46%"
"28.03.2014","2,2618","2,2592","2,2711","2,2484","0,11%"
"27.03.2014","2,2593","2,3030","2,3093","2,2574","-1,94%"
"26.03.2014","2,3041","2,3109","2,3201","2,2923","-0,32%"
"25.03.2014","2,3114","2,3233","2,3319","2,2986","-0,48%"
"24.03.2014","2,3225","2,3237","2,3344","2,3135","-0,09%"
"21.03.2014","2,3246","2,3284","2,3329","2,3156","-0,15%"
"20.03.2014","2,3281","2,3485","2,3584","2,3207","-0,84%"
"19.03.2014","2,3478","2,3348","2,3538","2,3249","0,58%"
"18.03.2014","2,3342","2,3488","2,3598","2,3327","-0,65%"
"17.03.2014","2,3495","2,3477","2,3575","2,3425","0,13%"
"14.03.2014","2,3465","2,3640","2,3766","2,3455","-0,74%"
